team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
VAN,2018,VAN,2018020282,VAN,MIN,AWAY,20181115,Team Level,5on4,0.9981,0.9167,0.9,623.0,6.253,0.532,0.48,1.188,0.191,4.382,2.227,0.532,0.532,0.532,6.0,3.0,2.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,5.0,8.0,0.0,0.0,6.0,0.0,1.0,0.0,8.0,0.0,1.0,0.068,0.0,0.464,0.0,0.0,1.0,11.0,9.0,9.0,0.0,0.12,0.0,0.0,0.651,0.651,0.651,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,0.003,0.003,0.003
VAN,2018,VAN,2018020298,VAN,MTL,HOME,20181117,Team Level,other,1.0,1.0,1.0,115.0,2.053,0.072,0.162,0.404,0.065,1.649,0.649,0.072,0.072,0.072,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.041,0.0,0.0,0.114,0.114,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2018,VAN,2018020298,VAN,MTL,HOME,20181117,Team Level,all,0.4756,0.5039,0.5,3600.0,34.268,2.555,2.359,8.769,1.234,18.775,14.308,2.365,2.507,2.317,38.0,10.0,16.0,64.0,2.0,5.0,0.0,8.0,2.0,14.0,17.0,36.0,46.0,3.0,6.0,39.0,22.0,7.0,5.0,38.0,7.0,3.0,0.849,0.87,0.836,1.0,1.0,0.0,62.428,48.0,46.991,3.0,0.529,0.46,0.46,2.624,2.571,2.471,34.67,2.817,2.287,8.022,1.073,18.298,15.503,2.749,2.942,2.871,31.0,17.0,15.0,63.0,3.0,2.0,0.0,8.0,1.0,15.0,19.0,28.0,45.0,4.0,8.0,30.0,18.0,4.0,5.0,39.0,5.0,4.0,0.952,0.777,1.088,1.0,1.0,1.0,65.342,48.0,49.494,4.0,0.496,0.42,0.42,2.894,3.019,2.989
VAN,2018,VAN,2018020298,VAN,MTL,HOME,20181117,Team Level,5on5,0.3309,0.4608,0.4474,2822.0,23.868,1.117,1.39,6.572,0.901,13.056,10.964,1.109,1.069,1.062,26.0,8.0,13.0,47.0,1.0,4.0,0.0,6.0,0.0,8.0,15.0,25.0,33.0,3.0,6.0,32.0,22.0,6.0,4.0,29.0,5.0,0.0,0.544,0.573,0.0,0.0,1.0,0.0,45.428,34.0,32.991,3.0,0.286,0.138,0.138,1.265,1.211,1.205,30.015,2.259,1.895,7.141,0.954,16.079,13.671,2.191,2.384,2.313,26.0,16.0,13.0,55.0,2.0,2.0,0.0,8.0,1.0,14.0,15.0,24.0,40.0,4.0,8.0,22.0,17.0,4.0,4.0,35.0,4.0,3.0,0.928,0.611,0.72,1.0,1.0,0.0,57.342,42.0,43.494,4.0,0.391,0.42,0.42,2.23,2.356,2.326
VAN,2018,VAN,2018020298,VAN,MTL,HOME,20181117,Team Level,4on5,0.02,0.125,0.1667,248.0,0.74,0.008,0.015,0.113,0.017,0.288,0.559,0.008,0.008,0.008,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.003,0.0,0.0,0.011,0.011,0.011,3.869,0.392,0.329,0.785,0.098,1.973,1.422,0.392,0.392,0.392,4.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.025,0.0,0.368,0.0,0.0,1.0,7.0,5.0,5.0,0.0,0.091,0.0,0.0,0.483,0.483,0.483
VAN,2018,VAN,2018020298,VAN,MTL,HOME,20181117,Team Level,5on4,0.8911,0.9167,0.9091,415.0,7.607,1.358,0.792,1.68,0.251,3.782,2.137,1.176,1.358,1.176,9.0,1.0,1.0,11.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,8.0,9.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,3.0,0.225,0.297,0.836,1.0,0.0,0.0,11.0,10.0,10.0,0.0,0.198,0.322,0.322,1.235,1.235,1.142,0.785,0.166,0.063,0.096,0.021,0.245,0.409,0.166,0.166,0.166,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.014,0.0,0.0,0.18,0.18,0.18
VAN,2018,VAN,2018020316,VAN,WPG,HOME,20181119,Team Level,other,0.1039,0.4,0.3333,86.0,0.851,0.148,0.098,0.084,0.017,0.511,0.142,0.148,0.148,0.148,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.027,0.0,0.0,0.175,0.175,0.175,1.297,1.277,0.044,0.024,0.027,0.3,0.327,1.277,1.277,1.277,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.277,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.013,0.0,0.0,1.29,1.29,1.29
VAN,2018,VAN,2018020316,VAN,WPG,HOME,20181119,Team Level,all,0.3875,0.4077,0.3918,3600.0,26.971,3.14,2.145,5.821,0.89,15.412,10.592,3.063,2.936,2.864,25.0,13.0,15.0,53.0,3.0,1.0,0.0,8.0,1.0,11.0,14.0,22.0,35.0,6.0,15.0,36.0,24.0,5.0,5.0,22.0,12.0,4.0,0.744,1.337,1.059,0.0,1.0,2.0,48.998,38.0,35.142,5.0,0.465,0.231,0.231,3.373,3.157,3.113,42.772,4.964,3.5,9.036,1.288,23.581,16.631,4.862,5.265,5.153,49.0,10.0,18.0,77.0,6.0,4.0,1.0,12.0,2.0,21.0,14.0,43.0,53.0,4.0,11.0,32.0,17.0,3.0,1.0,42.0,11.0,6.0,0.894,1.372,2.698,1.0,2.0,3.0,82.97,59.0,63.537,1.0,0.794,1.003,1.003,4.755,5.015,4.954
VAN,2018,VAN,2018020316,VAN,WPG,HOME,20181119,Team Level,5on5,0.4545,0.449,0.4211,2719.0,22.599,2.448,1.734,5.07,0.758,12.943,9.047,2.389,2.244,2.19,21.0,11.0,12.0,44.0,1.0,1.0,0.0,7.0,1.0,10.0,12.0,20.0,31.0,6.0,15.0,26.0,23.0,3.0,4.0,19.0,10.0,3.0,0.591,1.085,0.772,0.0,0.0,1.0,39.998,32.0,29.142,4.0,0.362,0.231,0.231,2.579,2.363,2.338,32.059,2.938,2.298,7.315,0.951,17.343,13.156,2.838,3.238,3.129,36.0,8.0,10.0,54.0,4.0,3.0,1.0,10.0,2.0,14.0,11.0,32.0,40.0,4.0,11.0,25.0,14.0,2.0,1.0,31.0,10.0,3.0,0.784,1.261,0.892,1.0,2.0,1.0,59.97,44.0,48.537,1.0,0.475,0.892,0.892,2.52,2.781,2.723
VAN,2018,VAN,2018020316,VAN,WPG,HOME,20181119,Team Level,4on5,0.2768,0.0476,0.0714,503.0,0.83,0.287,0.088,0.094,0.031,0.136,0.364,0.287,0.287,0.287,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.287,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.021,0.0,0.0,0.308,0.308,0.308,9.416,0.75,1.159,1.697,0.309,5.938,3.147,0.746,0.75,0.746,12.0,1.0,7.0,20.0,1.0,1.0,0.0,2.0,0.0,7.0,2.0,11.0,12.0,0.0,0.0,6.0,1.0,0.0,0.0,11.0,1.0,1.0,0.11,0.111,0.529,0.0,0.0,1.0,20.0,13.0,13.0,0.0,0.306,0.111,0.111,0.945,0.945,0.942
VAN,2018,VAN,2018020316,VAN,WPG,HOME,20181119,Team Level,5on4,1.0,1.0,1.0,292.0,2.691,0.257,0.224,0.573,0.084,1.822,1.04,0.239,0.257,0.239,2.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.153,0.103,0.0,0.0,1.0,0.0,6.0,4.0,4.0,0.0,0.055,0.0,0.0,0.312,0.312,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2018,VAN,2018020330,VAN,ANA,AWAY,20181121,Team Level,other,1.0,1.0,1.0,108.0,0.752,0.047,0.062,0.131,0.023,0.576,0.161,0.047,0.047,0.047,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.02,0.0,0.0,0.066,0.066,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2018,VAN,2018020330,VAN,ANA,AWAY,20181121,Team Level,all,0.4506,0.4878,0.4848,3600.0,34.197,2.889,2.016,7.584,1.128,18.032,16.351,2.859,2.907,2.876,28.0,20.0,12.0,60.0,3.0,1.0,0.0,5.0,1.0,18.0,20.0,25.0,45.0,4.0,8.0,32.0,31.0,1.0,8.0,36.0,9.0,3.0,0.742,1.029,1.118,1.0,1.0,1.0,59.456,48.0,47.265,4.0,0.433,0.258,0.258,3.064,3.087,3.062,38.043,3.523,2.752,8.887,1.295,20.163,14.378,3.382,3.519,3.378,37.0,14.0,12.0,63.0,4.0,2.0,0.0,7.0,2.0,15.0,21.0,33.0,47.0,2.0,4.0,28.0,29.0,3.0,15.0,36.0,12.0,3.0,1.107,1.636,0.78,2.0,2.0,0.0,64.096,51.0,52.176,7.0,0.615,0.431,0.431,3.707,3.705,3.615
VAN,2018,VAN,2018020330,VAN,ANA,AWAY,20181121,Team Level,5on5,0.4288,0.5417,0.5385,2871.0,30.297,1.829,1.77,7.116,1.004,16.303,13.978,1.798,1.847,1.816,24.0,18.0,10.0,52.0,2.0,1.0,0.0,5.0,1.0,16.0,17.0,22.0,40.0,4.0,8.0,25.0,30.0,1.0,6.0,33.0,8.0,1.0,0.689,0.881,0.258,1.0,1.0,0.0,51.456,42.0,41.265,4.0,0.365,0.258,0.258,1.936,1.959,1.934,26.948,2.436,1.642,7.046,0.96,13.754,10.163,2.364,2.432,2.36,28.0,8.0,8.0,44.0,3.0,2.0,0.0,6.0,1.0,10.0,14.0,25.0,33.0,2.0,4.0,21.0,27.0,3.0,12.0,27.0,7.0,2.0,0.811,1.053,0.571,1.0,2.0,0.0,45.096,36.0,37.176,6.0,0.344,0.431,0.431,2.348,2.347,2.344
VAN,2018,VAN,2018020330,VAN,ANA,AWAY,20181121,Team Level,4on5,0.2871,0.15,0.1875,461.0,1.788,0.431,0.102,0.159,0.062,0.425,1.82,0.431,0.431,0.431,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.147,0.283,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.023,0.0,0.0,0.455,0.455,0.455,9.597,1.07,1.082,1.691,0.296,5.984,2.877,1.001,1.07,1.001,8.0,5.0,4.0,17.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,7.0,12.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,5.0,1.0,0.278,0.583,0.209,1.0,0.0,0.0,17.0,13.0,13.0,0.0,0.262,0.0,0.0,1.332,1.332,1.245
VAN,2018,VAN,2018020330,VAN,ANA,AWAY,20181121,Team Level,5on4,0.9716,0.5,0.5,160.0,1.36,0.582,0.081,0.179,0.039,0.727,0.392,0.582,0.582,0.582,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.005,0.0,0.578,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.025,0.0,0.0,0.607,0.607,0.607,1.498,0.017,0.028,0.15,0.04,0.426,1.339,0.017,0.017,0.017,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.009,0.0,0.0,0.026,0.026,0.026
VAN,2018,VAN,2018020346,VAN,S.J,AWAY,20181123,Team Level,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2018,VAN,2018020346,VAN,S.J,AWAY,20181123,Team Level,all,0.3623,0.4947,0.4921,3600.0,22.304,1.937,1.532,5.44,0.774,12.101,9.215,1.785,1.908,1.76,19.0,12.0,16.0,47.0,0.0,3.0,0.0,4.0,0.0,10.0,14.0,19.0,31.0,6.0,14.0,14.0,26.0,7.0,4.0,25.0,2.0,4.0,0.675,0.18,1.082,0.0,0.0,0.0,44.945,31.0,30.192,3.0,0.326,0.607,0.607,1.656,1.636,1.622,22.859,3.41,1.876,5.297,0.831,12.302,8.285,3.145,3.4,3.137,24.0,8.0,16.0,48.0,4.0,4.0,1.0,5.0,2.0,9.0,8.0,20.0,28.0,4.0,8.0,28.0,20.0,14.0,10.0,20.0,8.0,4.0,0.738,1.123,1.549,3.0,0.0,1.0,50.386,32.0,32.711,7.0,0.414,1.477,1.477,2.348,2.345,2.199
VAN,2018,VAN,2018020346,VAN,S.J,AWAY,20181123,Team Level,5on5,0.5139,0.5342,0.5319,2799.0,17.933,1.883,1.252,4.569,0.643,9.599,7.054,1.73,1.854,1.705,14.0,11.0,14.0,39.0,0.0,3.0,0.0,3.0,0.0,8.0,11.0,14.0,25.0,5.0,12.0,12.0,25.0,6.0,4.0,19.0,2.0,4.0,0.621,0.18,1.082,0.0,0.0,0.0,36.945,25.0,24.192,3.0,0.258,0.607,0.607,1.534,1.514,1.5,16.37,1.781,1.209,3.835,0.525,8.298,6.352,1.729,1.771,1.721,16.0,6.0,12.0,34.0,1.0,2.0,0.0,4.0,1.0,6.0,8.0,15.0,21.0,3.0,6.0,20.0,20.0,9.0,10.0,13.0,7.0,2.0,0.342,0.964,0.475,1.0,0.0,0.0,36.386,22.0,22.711,7.0,0.254,0.403,0.403,1.632,1.63,1.623
VAN,2018,VAN,2018020346,VAN,S.J,AWAY,20181123,Team Level,4on5,0.0037,0.125,0.0909,441.0,0.828,0.006,0.009,0.049,0.023,0.197,0.717,0.006,0.006,0.006,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.003,0.0,0.0,0.008,0.008,0.008,6.489,1.629,0.667,1.461,0.307,4.004,1.933,1.416,1.629,1.416,8.0,2.0,4.0,14.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,5.0,7.0,1.0,2.0,5.0,0.0,3.0,0.0,7.0,1.0,2.0,0.396,0.159,1.074,2.0,0.0,1.0,14.0,10.0,10.0,0.0,0.161,1.074,1.074,0.716,0.716,0.576
VAN,2018,VAN,2018020346,VAN,S.J,AWAY,20181123,Team Level,5on4,1.0,1.0,1.0,360.0,3.543,0.049,0.271,0.822,0.109,2.305,1.444,0.049,0.049,0.049,4.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.065,0.0,0.0,0.114,0.114,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2018,VAN,2018020357,VAN,L.A,AWAY,20181124,Team Level,other,0.7031,0.5,0.3333,181.0,0.582,0.54,0.021,0.012,0.014,0.236,0.178,0.54,0.54,0.54,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.54,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.006,0.0,0.0,0.546,0.546,0.546,1.482,0.228,0.116,0.231,0.062,0.834,0.529,0.228,0.228,0.228,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.068,0.16,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.031,0.0,0.0,0.258,0.258,0.258
VAN,2018,VAN,2018020357,VAN,L.A,AWAY,20181124,Team Level,all,0.5814,0.4563,0.5,3600.0,29.027,3.664,1.882,6.37,0.905,14.139,13.04,3.493,3.83,3.654,29.0,11.0,7.0,47.0,4.0,4.0,0.0,4.0,3.0,8.0,17.0,25.0,36.0,3.0,6.0,19.0,16.0,2.0,11.0,25.0,10.0,5.0,0.47,1.173,2.021,0.0,2.0,2.0,49.093,40.0,41.797,11.0,0.41,0.711,0.711,3.362,3.505,3.399,28.651,2.638,2.222,6.245,0.914,16.694,11.286,2.544,2.532,2.442,22.0,18.0,16.0,56.0,2.0,2.0,0.0,3.0,3.0,9.0,21.0,20.0,38.0,2.0,4.0,28.0,20.0,4.0,13.0,28.0,11.0,1.0,1.052,1.359,0.228,1.0,1.0,0.0,54.135,40.0,38.502,13.0,0.481,0.409,0.409,2.711,2.604,2.574
VAN,2018,VAN,2018020357,VAN,L.A,AWAY,20181124,Team Level,5on5,0.5387,0.494,0.5217,3118.0,26.609,2.413,1.749,6.177,0.854,13.225,11.582,2.323,2.579,2.483,25.0,11.0,5.0,41.0,2.0,4.0,0.0,4.0,3.0,7.0,16.0,23.0,34.0,2.0,4.0,17.0,15.0,2.0,10.0,23.0,10.0,3.0,0.462,1.173,0.777,0.0,2.0,0.0,43.093,36.0,37.797,10.0,0.366,0.711,0.711,2.067,2.21,2.189,23.644,2.066,1.713,5.372,0.749,13.451,9.649,1.979,1.96,1.877,18.0,15.0,9.0,42.0,1.0,2.0,0.0,3.0,3.0,8.0,16.0,17.0,32.0,2.0,4.0,21.0,20.0,4.0,13.0,23.0,9.0,1.0,0.772,1.067,0.228,0.0,1.0,0.0,40.135,33.0,31.502,13.0,0.357,0.409,0.409,2.015,1.908,1.887
VAN,2018,VAN,2018020357,VAN,L.A,AWAY,20181124,Team Level,4on5,0.0029,0.0833,0.1667,236.0,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.002,0.0,0.0,0.003,0.003,0.003,3.525,0.344,0.394,0.643,0.103,2.408,1.108,0.337,0.344,0.337,3.0,2.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.212,0.132,0.0,1.0,0.0,0.0,11.0,5.0,5.0,0.0,0.093,0.0,0.0,0.438,0.438,0.429
VAN,2018,VAN,2018020357,VAN,L.A,AWAY,20181124,Team Level,5on4,1.0,1.0,1.0,65.0,1.537,0.71,0.101,0.172,0.028,0.668,0.321,0.63,0.71,0.63,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.006,0.0,0.704,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.035,0.0,0.0,0.745,0.745,0.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2018,VAN,2018020376,VAN,L.A,HOME,20181127,Team Level,other,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.643,0.068,0.377,0.097,0.416,0.399,0.625,0.643,0.625,2.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.031,0.0,0.613,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.021,0.613,0.613,0.052,0.052,0.052
VAN,2018,VAN,2018020376,VAN,L.A,HOME,20181127,Team Level,all,0.4757,0.5586,0.5714,3653.0,29.495,1.779,1.634,6.263,1.014,14.734,18.576,1.716,1.693,1.634,33.0,11.0,18.0,62.0,1.0,2.0,0.0,10.0,1.0,13.0,17.0,32.0,43.0,3.0,6.0,20.0,20.0,6.0,2.0,38.0,5.0,1.0,0.808,0.758,0.213,1.0,0.0,0.0,59.02,44.0,41.982,1.0,0.346,0.396,0.396,1.729,1.645,1.616,23.856,1.961,1.239,5.681,0.845,12.256,11.018,1.927,2.047,2.012,25.0,8.0,16.0,49.0,2.0,2.0,1.0,6.0,1.0,11.0,11.0,23.0,31.0,2.0,4.0,32.0,25.0,5.0,3.0,29.0,1.0,3.0,0.64,0.082,1.24,1.0,0.0,1.0,51.086,33.0,34.544,2.0,0.264,0.989,0.989,1.236,1.317,1.309
